USPS,GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                             
GA,13133950400,85759450,754234,33.112,0.291,33.5426195,-83.0629141
GA,13133950500,165915045,10060675,64.06,3.884,33.4447862,-83.105698
GA,13135050103,21386571,506543,8.257,0.196,34.1343106,-84.0258607
GA,13135050105,14401496,139985,5.56,0.054,34.1185623,-83.9886102
GA,13135050106,24062080,21800,9.29,0.008,34.0820605,-84.0091508
GA,13135050107,15527125,2993934,5.995,1.156,34.1395975,-84.0656345
GA,13135050108,14496823,333344,5.597,0.129,34.0994645,-84.0967614
GA,13135050109,8747577,22856,3.377,0.009,34.0948498,-84.0549488
GA,13135050205,5094532,89626,1.967,0.035,34.0128782,-84.1635733
GA,13135050208,7153443,16685,2.762,0.006,34.045449,-84.0163276
GA,13135050209,6940029,258575,2.68,0.1,33.9742922,-84.145426
GA,13135050210,12737866,96904,4.918,0.037,34.0401918,-84.0647783
GA,13135050211,3427321,21469,1.323,0.008,33.9546932,-84.1457623
GA,13135050212,16461281,489164,6.356,0.189,34.0639639,-84.093906
GA,13135050213,17357203,103253,6.702,0.04,34.0636682,-84.0444275
GA,13135050214,10661937,232575,4.117,0.09,34.0198655,-84.1346938
GA,13135050215,7288214,27626,2.814,0.011,33.9656651,-84.1142632
GA,13135050216,13848818,102426,5.347,0.04,34.0143644,-84.088535
GA,13135050217,12740706,234810,4.919,0.091,33.9949236,-84.1125779
GA,13135050218,3344728,63694,1.291,0.025,33.9898113,-84.1418448
GA,13135050219,2883794,0,1.113,0,33.9965501,-84.1558745
GA,13135050220,4438933,133620,1.714,0.052,33.9939384,-84.1749821
GA,13135050304,7532422,75618,2.908,0.029,33.9299484,-84.2527137
GA,13135050306,10141794,7074,3.916,0.003,33.9270845,-84.2303735
GA,13135050308,5525169,167014,2.133,0.064,33.9879491,-84.2159329
GA,13135050309,12024176,417849,4.643,0.161,33.9753614,-84.1920161
GA,13135050310,7288997,109853,2.814,0.042,33.9642062,-84.2315195
GA,13135050311,4924718,6728,1.901,0.003,33.948537,-84.2126207
GA,13135050313,7862820,14165,3.036,0.005,33.946875,-84.1787082
GA,13135050314,5254639,49083,2.029,0.019,33.9590072,-84.1666354
GA,13135050315,2741672,35202,1.059,0.014,33.9540579,-84.263762
GA,13135050317,1287340,15552,0.497,0.006,33.9463722,-84.2420397
GA,13135050318,856055,0,0.331,0,33.9545412,-84.2473767
GA,13135050319,3456662,13369,1.335,0.005,33.9341686,-84.192573
GA,13135050320,3685984,38544,1.423,0.015,33.9265031,-84.2039184
GA,13135050321,5147054,97339,1.987,0.038,33.9730618,-84.2428219
GA,13135050322,5071577,129073,1.958,0.05,33.9897433,-84.2369884
GA,13135050410,6243998,23831,2.411,0.009,33.8929804,-84.1498656
GA,13135050415,8431903,116938,3.256,0.045,33.8150005,-84.0972463
GA,13135050416,5663759,134514,2.187,0.052,33.7916718,-84.0805841
GA,13135050417,2639197,2403,1.019,0.001,33.9043958,-84.2137196
GA,13135050418,2064871,0,0.797,0,33.8979713,-84.2233308
GA,13135050419,4406739,3203,1.701,0.001,33.8996658,-84.190006
GA,13135050421,5479674,32922,2.116,0.013,33.9176466,-84.1830515
GA,13135050422,2507753,0,0.968,0,33.9059136,-84.1676204
GA,13135050423,5979185,16733,2.309,0.006,33.924414,-84.1337263
GA,13135050424,6945000,415858,2.681,0.161,33.9280387,-84.1569077
GA,13135050425,7050158,77884,2.722,0.03,33.8648078,-84.1325054
GA,13135050426,8482493,20140,3.275,0.008,33.8569623,-84.1461727
GA,13135050427,7327276,84975,2.829,0.033,33.8811945,-84.0944156
GA,13135050428,7530983,38579,2.908,0.015,33.8701482,-84.1123262
GA,13135050429,8818313,146984,3.405,0.057,33.8546768,-84.0949602
GA,13135050430,6330188,206797,2.444,0.08,33.8325629,-84.1150149
GA,13135050431,5416145,34463,2.091,0.013,33.8615278,-84.1657113
GA,13135050432,5741816,23254,2.217,0.009,33.884669,-84.1767373
GA,13135050433,1273277,16489,0.492,0.006,33.8829632,-84.2069183
GA,13135050434,2321263,34182,0.896,0.013,33.89457,-84.2032035
GA,13135050435,4190275,62581,1.618,0.024,33.9044351,-84.135252
GA,13135050436,5556092,38844,2.145,0.015,33.9067283,-84.1087112
GA,13135050511,12760292,133385,4.927,0.052,33.9722386,-84.0663115
GA,13135050520,5578963,13684,2.154,0.005,33.951591,-84.005563
GA,13135050521,5563712,10387,2.148,0.004,33.9427489,-84.0019305
GA,13135050522,4610037,44971,1.78,0.017,33.9360675,-83.9729365
GA,13135050523,7636560,90168,2.948,0.035,33.9794443,-84.0036469
GA,13135050524,3326340,110466,1.284,0.043,33.93736,-84.1148872
GA,13135050525,8701787,209527,3.36,0.081,34.0152145,-84.02669
GA,13135050526,2740912,18163,1.058,0.007,33.9365938,-84.1239429
GA,13135050527,5955100,51004,2.299,0.02,34.0086535,-83.9997169
GA,13135050528,5376038,146497,2.076,0.057,34.0230891,-84.0060567
GA,13135050529,5455745,16025,2.106,0.006,34.0122688,-84.0533742
GA,13135050530,3548251,2264,1.37,0.001,33.9978091,-84.0579916
GA,13135050531,7424209,35135,2.867,0.014,33.909942,-84.0797877
GA,13135050532,5752779,36788,2.221,0.014,33.9244295,-84.0484281
GA,13135050533,6478155,74196,2.501,0.029,33.9239281,-84.0888083
GA,13135050534,4522078,22769,1.746,0.009,33.9424502,-84.0688637
GA,13135050535,6477225,39195,2.501,0.015,33.9446554,-84.0541164
GA,13135050536,7615534,45126,2.94,0.017,33.9556385,-84.0346568
GA,13135050537,3554126,7622,1.372,0.003,33.9575913,-84.0974519
GA,13135050538,4979672,147248,1.923,0.057,33.9818083,-84.0398225
GA,13135050539,2334586,0,0.901,0,33.9440835,-84.0930633
GA,13135050540,4373151,14054,1.688,0.005,33.9748309,-84.02848
GA,13135050541,1265142,16095,0.488,0.006,33.9477158,-84.1068074
GA,13135050542,3643010,42668,1.407,0.016,33.9495818,-84.1250112
GA,13135050543,6631098,76752,2.56,0.03,33.9140839,-83.9927424
GA,13135050544,9992025,48065,3.858,0.019,33.9213301,-84.0177696
GA,13135050545,13297225,191736,5.134,0.074,33.962843,-83.9535016
GA,13135050546,20575438,207734,7.944,0.08,33.934821,-83.9310572
GA,13135050547,10389469,81264,4.011,0.031,34.017084,-83.9806026
GA,13135050548,19797093,287362,7.644,0.111,34.0021862,-83.9599593
GA,13135050549,3952921,58281,1.526,0.023,33.9998778,-84.031838
GA,13135050605,20648004,162044,7.972,0.063,34.045476,-83.9507936
GA,13135050606,38583474,300245,14.897,0.116,34.0904184,-83.9509762
GA,13135050607,27870360,82876,10.761,0.032,34.0124649,-83.9096904
GA,13135050608,85641238,635114,33.066,0.245,33.9488348,-83.8698801
GA,13135050609,29645473,232354,11.446,0.09,34.0932992,-83.8739185
GA,13135050610,32703056,360953,12.627,0.139,34.0423729,-83.8853491
GA,13135050709,19799356,545072,7.645,0.21,33.7842407,-84.0403836
GA,13135050712,8288399,88868,3.2,0.034,33.8954063,-84.0631293
GA,13135050713,6423763,230257,2.48,0.089,33.895305,-84.0409361
GA,13135050714,8128392,149279,3.138,0.058,33.8561709,-84.0720875
GA,13135050715,7090272,6035,2.738,0.002,33.868658,-84.0524515
GA,13135050718,12240926,108929,4.726,0.042,33.8730451,-84.0283413
GA,13135050719,5869143,50977,2.266,0.02,33.8431327,-84.024731
GA,13135050720,10530093,103141,4.066,0.04,33.8793014,-84.0026028
GA,13135050721,11600949,66876,4.479,0.026,33.851212,-83.9958167
GA,13135050722,3607269,39086,1.393,0.015,33.8173707,-84.0312365
GA,13135050723,9236338,149271,3.566,0.058,33.8167527,-84.0564731
GA,13135050724,25812544,475741,9.966,0.184,33.8763664,-83.9532139
GA,13135050725,4930466,14846,1.904,0.006,33.8369398,-84.0456687
GA,13135050726,31251233,542672,12.066,0.21,33.8864735,-83.8976037
GA,13135050727,16698088,126806,6.447,0.049,33.9103283,-83.9496846
GA,13135050728,29437321,331001,11.366,0.128,33.8058681,-83.9916376
GA,13135050729,2685049,0,1.037,0,33.8321801,-84.0658843
GA,13135050730,10153834,214031,3.92,0.083,33.8416367,-83.963953
GA,13135050731,15466190,457344,5.972,0.177,33.8345572,-83.9410421
GA,13137000100,144712242,1433714,55.874,0.554,34.6705565,-83.4030745
GA,13137000201,59354429,997748,22.917,0.385,34.6007495,-83.6022957
GA,13137000202,255859376,997478,98.788,0.385,34.7165426,-83.5528782
GA,13137000300,35949860,536492,13.88,0.207,34.6051274,-83.5006059
GA,13137000400,74102463,886891,28.611,0.342,34.5406319,-83.4700463
GA,13137000500,46325692,435214,17.886,0.168,34.5518828,-83.5388493
GA,13137000601,32857519,66976,12.686,0.026,34.4718189,-83.5990022
GA,13137000602,67696749,460048,26.138,0.178,34.5174927,-83.5955003
GA,13139000101,92678599,1628703,35.783,0.629,34.4131912,-83.6765549
GA,13139000102,79574215,888605,30.724,0.343,34.3155904,-83.6980085
GA,13139000201,125042115,3237625,48.279,1.25,34.4340971,-83.7400205
GA,13139000203,62573408,217697,24.16,0.084,34.4786575,-83.8147118
GA,13139000204,40043687,3815494,15.461,1.473,34.4090004,-83.836277
GA,13139000302,30472332,11661692,11.765,4.503,34.3247124,-83.9162581
GA,13139000303,27182359,1243757,10.495,0.48,34.4377292,-83.8927751
GA,13139000304,31453127,4572331,12.144,1.765,34.3857248,-83.9609168
GA,13139000305,34076917,1248128,13.157,0.482,34.4014596,-83.9202899
GA,13139000400,18553379,6590202,7.163,2.544,34.3416194,-83.8787322
GA,13139000500,17286831,6400458,6.674,2.471,34.3528998,-83.8320581
GA,13139000600,28499954,2016625,11.004,0.779,34.3259493,-83.7827161
GA,13139000701,29704182,62148,11.469,0.024,34.2868903,-83.752028
GA,13139000702,27914968,92638,10.778,0.036,34.2661661,-83.7079617
GA,13139000800,4770583,24872,1.842,0.01,34.2987837,-83.8079663
GA,13139000900,6987204,303553,2.698,0.117,34.3105542,-83.8335506
GA,13139001002,16051876,6484401,6.198,2.504,34.2714132,-83.9111431
GA,13139001003,5646122,3320,2.18,0.001,34.2885249,-83.8537311
GA,13139001004,5112214,2493797,1.974,0.963,34.3021113,-83.8766523
GA,13139001101,4062133,0,1.568,0,34.2842334,-83.8350468
GA,13139001102,5593321,10577,2.16,0.004,34.2649676,-83.8569315
GA,13139001201,37649402,153122,14.537,0.059,34.2282981,-83.7974161
GA,13139001202,47673979,261413,18.407,0.101,34.2250528,-83.7512201
GA,13139001301,31320394,251259,12.093,0.097,34.2313843,-83.837248
GA,13139001302,21605936,85116,8.342,0.033,34.1786618,-83.8132195
GA,13139001402,13864817,5327020,5.353,2.057,34.2401354,-83.915252
GA,13139001403,11046694,46113,4.265,0.018,34.2421794,-83.8749408
GA,13139001404,18315900,28865,7.072,0.011,34.2100296,-83.8855597
GA,13139001501,14656117,10985197,5.659,4.241,34.2069855,-83.9405434
GA,13139001502,23023826,22956104,8.89,8.863,34.1565216,-84.0069645
GA,13139001603,34787299,385905,13.431,0.149,34.165313,-83.8473567
GA,13139001604,14396644,245900,5.559,0.095,34.1572651,-83.9013077
GA,13139001605,16931443,55696,6.537,0.022,34.1239102,-83.9041433
GA,13139001606,8516947,129837,3.288,0.05,34.1772036,-83.921034
GA,13139001607,14578634,14534,5.629,0.006,34.1483053,-83.9550247
GA,13139001608,16157709,138765,6.239,0.054,34.1270405,-83.8636647
GA,13141480300,435684301,11327962,168.219,4.374,33.1879208,-83.10346
GA,13141480400,784373726,6151788,302.848,2.375,33.309603,-82.9476794
GA,13143010100,160642549,1032031,62.024,0.398,33.8634677,-85.1299731
GA,13143010200,241813438,504968,93.365,0.195,33.8283303,-85.2947476
GA,13143010301,71886389,269350,27.755,0.104,33.7809921,-85.0893166
GA,13143010302,111532831,595351,43.063,0.23,33.7535613,-85.1953888
GA,13143010400,144929383,214830,55.958,0.083,33.6998135,-85.2328608
GA,13145120198,322066353,7977324,124.351,3.08,32.8184769,-85.0120989
GA,13145120200,169196755,642256,65.327,0.248,32.7946435,-84.7569323
GA,13145120300,365224391,12835194,141.014,4.956,32.7089909,-84.9736456
GA,13145120401,121858899,610421,47.05,0.236,32.6399775,-84.8931753
GA,13145120402,223101601,1437765,86.14,0.555,32.6599674,-84.7621414
GA,13147960100,127611492,29319610,49.271,11.32,34.4216122,-82.9381268
GA,13147960200,120793353,5415103,46.639,2.091,34.4121775,-83.0494608
GA,13147960300,94795378,577850,36.601,0.223,34.2805056,-83.0588692
GA,13147960400,120938512,1603265,46.695,0.619,34.2944394,-82.9726805
GA,13147960500,137769974,26667513,53.193,10.296,34.3202121,-82.8616727
GA,13149970100,229896545,5358730,88.764,2.069,33.2638065,-85.015873
GA,13149970200,238835509,3553804,92.215,1.372,33.3777356,-85.154616
GA,13149970300,297908599,4277915,115.023,1.652,33.2405489,-85.1742254
GA,13151070104,23156971,1180302,8.941,0.456,33.51196,-84.2656435
GA,13151070106,16502979,85241,6.372,0.033,33.5614147,-84.2264413
GA,13151070107,21732883,210866,8.391,0.081,33.6248436,-84.2011933
GA,13151070108,12654040,85009,4.886,0.033,33.6258274,-84.2524231
GA,13151070109,8486880,28110,3.277,0.011,33.587487,-84.2347698
GA,13151070110,26278185,617150,10.146,0.238,33.5847024,-84.1864464
GA,13151070111,9104597,26173,3.515,0.01,33.5352482,-84.2456875
GA,13151070113,6738303,41102,2.602,0.016,33.5476563,-84.2260201
GA,13151070114,12120823,149997,4.68,0.058,33.5200856,-84.2211276
GA,13151070202,55369656,391312,21.378,0.151,33.5196188,-84.0968093
GA,13151070203,90506396,1943776,34.945,0.75,33.4725208,-84.0466038
GA,13151070204,24379017,278186,9.413,0.107,33.5524115,-84.1545534
GA,13151070205,25303362,796113,9.77,0.307,33.5108812,-84.1630005
GA,13151070304,30068430,399153,11.609,0.154,33.4293024,-84.1278719
GA,13151070305,39589212,1239747,15.285,0.479,33.4705967,-84.2492729
GA,13151070306,35833015,255565,13.835,0.099,33.4169647,-84.2042316
GA,13151070307,8567571,220773,3.308,0.085,33.4616222,-84.1356517
GA,13151070309,11797246,21878,4.555,0.008,33.4990726,-84.1993992
GA,13151070310,14392034,153690,5.557,0.059,33.4655887,-84.1876766
GA,13151070311,10716835,30928,4.138,0.012,33.4484364,-84.179207
GA,13151070402,91975298,3324101,35.512,1.283,33.4103021,-83.9955836
GA,13151070403,56476015,671730,21.806,0.259,33.3716809,-84.0830223
GA,13151070404,63120691,1923173,24.371,0.743,33.3442222,-84.1277421
GA,13151070501,51350885,2492373,19.827,0.962,33.3904136,-84.3223878
GA,13151070502,78980250,3876665,30.494,1.497,33.39122,-84.2368664
GA,13153020105,5620095,89197,2.17,0.034,32.6412869,-83.6449301
GA,13153020106,20058534,374591,7.745,0.145,32.66502,-83.6670379
GA,13153020108,10731817,65358,4.144,0.025,32.6404762,-83.6768373
GA,13153020109,13396798,53118,5.173,0.021,32.6395421,-83.7035294
GA,13153020200,5344486,72761,2.064,0.028,32.6258692,-83.6518321
GA,13153020300,5557862,0,2.146,0,32.6416795,-83.6197667
GA,13153020400,3968745,0,1.532,0,32.6246274,-83.6110838
GA,13153020600,46062967,1488887,17.785,0.575,32.6275238,-83.573894
GA,13153020700,4520813,0,1.745,0,32.5996404,-83.6052049
GA,13153020800,2408598,0,0.93,0,32.6107018,-83.6111371
GA,13153020900,5106204,8782,1.972,0.003,32.6092317,-83.63136
GA,13153021000,5611262,15543,2.167,0.006,32.6032025,-83.6463637
GA,13153021103,59834526,1675060,23.102,0.647,32.5402325,-83.5852707
GA,13153021104,13627512,22264,5.262,0.009,32.6049237,-83.6797377
GA,13153021105,9654055,149252,3.727,0.058,32.5863608,-83.6314143
GA,13153021107,13647974,273737,5.27,0.106,32.56695,-83.6337771
GA,13153021108,13215393,329505,5.102,0.127,32.5355825,-83.6461033
GA,13153021113,25285708,33316,9.763,0.013,32.5741629,-83.6955625
GA,13153021201,32985462,1172259,12.736,0.453,32.5213601,-83.6922974
GA,13153021202,22011742,211470,8.499,0.082,32.487512,-83.725225
GA,13153021300,79578798,490923,30.726,0.19,32.4519598,-83.7811319
GA,13153021400,71664533,1253782,27.67,0.484,32.4583811,-83.6628559
GA,13153021500,502777603,3539428,194.124,1.367,32.3815782,-83.6639371
GA,13155950100,304676009,8128784,117.636,3.139,31.6467986,-83.4062731
GA,13155950200,613117229,13629363,236.726,5.262,31.5806667,-83.2120826
GA,13157010101,85036682,621721,32.833,0.24,34.1647937,-83.6886293
GA,13157010102,56896343,658433,21.968,0.254,34.0889284,-83.7335429
GA,13157010103,46999761,226705,18.147,0.088,34.1425574,-83.7676734
GA,13157010200,145937443,1380974,56.347,0.533,34.2202064,-83.5965315
GA,13157010300,47996841,509186,18.532,0.197,34.2229064,-83.4854311
GA,13157010400,63802418,637429,24.634,0.246,34.179675,-83.4281934
GA,13157010500,112217718,1521443,43.328,0.587,34.0936937,-83.4164698
GA,13157010600,157412348,1382916,60.777,0.534,34.0483344,-83.5118509
GA,13157010701,50649175,300765,19.556,0.116,34.1466652,-83.5317687
GA,13157010702,69891037,1121793,26.985,0.433,34.1385613,-83.6097562
GA,13157010703,42870497,545766,16.552,0.211,34.064794,-83.6334928
GA,13159010100,196810871,2208664,75.989,0.853,33.4173006,-83.6219248
GA,13159010200,148993541,3427639,57.527,1.323,33.411166,-83.7217933
GA,13159010500,607731946,8095872,234.647,3.126,33.260035,-83.701531
GA,13161960100,334890620,4380167,129.302,1.691,31.8343583,-82.5333771
GA,13161960200,148407369,3001279,57.3,1.159,31.8823443,-82.6322045
GA,13161960300,373392623,4604803,144.168,1.778,31.7528308,-82.7259154
GA,13163960100,324763858,276471,125.392,0.107,33.2097134,-82.3465515
GA,13163960200,208832917,519269,80.631,0.2,33.1533246,-82.4922877
GA,13163960300,564577827,4995782,217.985,1.929,33.0243268,-82.4203074
GA,13163960400,265419158,2445670,102.479,0.944,32.8627836,-82.4257747
GA,13165960100,521450244,9602200,201.333,3.707,32.8496486,-81.9353757
GA,13165960200,378112797,3736630,145.99,1.443,32.7133409,-82.0043472
GA,13167960100,363011596,4964273,140.16,1.917,32.6622027,-82.5791774
GA,13167960200,210783704,1961961,81.384,0.758,32.7363789,-82.6661083
GA,13167960300,210998023,2352303,81.467,0.908,32.7216084,-82.8152462
GA,13169030101,85847359,940122,33.146,0.363,32.9519926,-83.6702591
GA,13169030103,47262558,0,18.248,0,32.9330701,-83.581255
GA,13169030104,47928258,118719,18.505,0.046,32.8803583,-83.540611
GA,13169030200,508305717,1465674,196.258,0.566,33.094951,-83.5971174
GA,13169030301,66102508,377998,25.522,0.146,33.0005565,-83.5587521
GA,13169030302,264849986,925452,102.259,0.357,32.974941,-83.4545295
GA,13171970100,196652693,2736541,75.928,1.057,33.1421091,-84.1511214
GA,13171970200,201790197,2364857,77.912,0.913,33.0288174,-84.1021781
GA,13171970300,76819888,944632,29.66,0.365,33.0322572,-84.2130798
GA,13173950100,233334292,2799109,90.091,1.081,31.0366143,-83.0025903
GA,13173950200,246568765,34747579,95.201,13.416,31.0393581,-83.1082603
GA,13175950100,271918114,6153075,104.988,2.376,32.624413,-82.8170097
GA,13175950201,17605681,230676,6.798,0.089,32.5647779,-82.9378148
GA,13175950202,238438766,3693296,92.062,1.426,32.6246994,-83.0186484
GA,13175950300,13795705,375112,5.327,0.145,32.5806184,-82.8921064
GA,13175950400,6401296,22574,2.472,0.009,32.5435937,-82.9265134
GA,13175950500,40702525,331525,15.715,0.128,32.5278827,-82.9854174
GA,13175950600,196407642,1567539,75.833,0.605,32.536134,-83.1164265
GA,13175950700,156469002,1521324,60.413,0.587,32.4388902,-83.0596489
GA,13175950800,82139128,1831121,31.714,0.707,32.4845663,-82.9170708
GA,13175950900,4879552,115312,1.884,0.045,32.5293118,-82.8970918
GA,13175951000,324661262,6638031,125.352,2.563,32.48609,-82.7741745
GA,13175951100,189327155,1756097,73.1,0.678,32.3932197,-82.9263171
GA,13175951400,548096948,4750052,211.621,1.834,32.2908252,-82.9152258
GA,13177020100,352881007,10949685,136.248,4.228,31.7852169,-84.0349941
GA,13177020200,233954907,1814756,90.33,0.701,31.873572,-84.1955264
GA,13177020300,256740876,2196922,99.128,0.848,31.7250714,-84.2160545
GA,13177020402,43878684,357400,16.942,0.138,31.6495022,-84.1544391
GA,13177020403,34267414,0,13.231,0,31.6382136,-84.2490487
GA,13179010101,203408136,972935,78.536,0.376,31.9400649,-81.5681577
GA,13179010102,265956219,324659,102.686,0.125,31.9807591,-81.7130226
GA,13179010103,8709391,9363,3.363,0.004,31.87619,-81.5995306
GA,13179010202,3255618,7102,1.257,0.003,31.8197628,-81.6099902
GA,13179010204,8209427,57438,3.17,0.022,31.7720541,-81.6174668
GA,13179010205,6123312,10194,2.364,0.004,31.832189,-81.626641
GA,13179010206,52406993,71147,20.234,0.027,31.8464854,-81.6923027
GA,13179010207,7713113,68220,2.978,0.026,31.8080569,-81.6387453
GA,13179010208,10735692,62562,4.145,0.024,31.7950939,-81.6399332
GA,13179010300,10255188,18532,3.96,0.007,31.8507453,-81.5891507
GA,13179010400,141163568,486785,54.504,0.188,31.8438224,-81.5164644
GA,13179010501,242919993,63925986,93.792,24.682,31.7186381,-81.2671374
GA,13179010502,110025577,463237,42.481,0.179,31.8458935,-81.4424837
GA,13179010600,265254500,23775061,102.415,9.18,31.7182347,-81.4005002
GA,13179990000,0,134148956,0,51.795,31.6131107,-81.108034
GA,13181970100,276592961,35942481,106.793,13.877,33.853755,-82.5225609
GA,13181970200,268287826,85574465,103.587,33.04,33.7333742,-82.3908967
GA,13183970100,471543743,2795719,182.064,1.079,31.8003873,-81.8202038
GA,13183970200,452227454,5739641,174.606,2.216,31.6748701,-81.6440436
GA,13183980000,113234581,327381,43.72,0.126,31.9415442,-81.8155313
GA,13185010101,59321783,998979,22.904,0.386,31.0147902,-83.2450838
GA,13185010102,61833063,747727,23.874,0.289,30.9498803,-83.223032
GA,13185010103,18071311,234663,6.977,0.091,30.9245605,-83.27472
GA,13185010201,106307684,2544106,41.046,0.982,30.9545724,-83.4012015
GA,13185010202,134104087,2817872,51.778,1.088,30.9623335,-83.3321748
GA,13185010301,12607132,371991,4.868,0.144,30.8933902,-83.2873693
GA,13185010302,6071589,17436,2.344,0.007,30.8729605,-83.3114479
GA,13185010401,2706503,67364,1.045,0.026,30.8636533,-83.29638
GA,13185010402,4129881,19397,1.595,0.007,30.8635188,-83.2704332
GA,13185010500,2105032,0,0.813,0,30.8524492,-83.2706276
GA,13185010601,4892918,61541,1.889,0.024,30.8772494,-83.2744332
GA,13185010604,28002634,142003,10.812,0.055,30.8815153,-83.2370683
GA,13185010700,262910380,2755710,101.51,1.064,30.8655662,-83.1347005
GA,13185010800,19204669,267226,7.415,0.103,30.8215323,-83.2496356
GA,13185010900,4241356,23270,1.638,0.009,30.8280611,-83.3079129
GA,13185011000,2535813,0,0.979,0,30.8396897,-83.2725229
GA,13185011100,1957359,0,0.756,0,30.8529262,-83.2901685
GA,13185011200,4575864,56988,1.767,0.022,30.8526022,-83.3138375
GA,13185011301,4706948,42131,1.817,0.016,30.8395942,-83.310208
GA,13185011302,3054294,3202,1.179,0.001,30.837547,-83.2863028
GA,13185011401,42722907,1411138,16.495,0.545,30.8098593,-83.4054583
GA,13185011402,23431682,2207764,9.047,0.852,30.7943771,-83.2809098
GA,13185011403,318930025,12772333,123.14,4.931,30.7147536,-83.3360071
GA,13185011500,79251530,3667529,30.599,1.416,30.7576903,-83.2155181
GA,13185011600,77346151,6131096,29.864,2.367,30.6831642,-83.1770133
GA,13187960101,103500022,747425,39.962,0.289,34.4882205,-83.9369967
GA,13187960102,268410631,831203,103.634,0.321,34.6483367,-83.9463139
GA,13187960201,151893545,1289929,58.646,0.498,34.4965051,-84.0632257
GA,13187960202,208982283,411608,80.689,0.159,34.5934709,-84.0919633
GA,13189950100,270553129,17472324,104.461,6.746,33.5568508,-82.5244645
GA,13189950200,47185953,559930,18.219,0.216,33.4854063,-82.4590291
GA,13189950300,47756067,592649,18.439,0.229,33.4796684,-82.5523819
GA,13189950400,116915879,1416838,45.141,0.547,33.4111348,-82.5012533
GA,13189950500,184402885,3077279,71.198,1.188,33.3841141,-82.3919233
GA,13191110100,554906937,49272847,214.251,19.024,31.5707448,-81.4287529
GA,13191110200,264284248,56427537,102.041,21.787,31.46643,-81.3102625
GA,13191110300,260106659,73545550,100.428,28.396,31.3801224,-81.4184416
GA,13191980000,19992314,704575,7.719,0.272,31.5539877,-81.5832293
GA,13191990000,0,207137707,0,79.976,31.4214816,-81.1988298
GA,13193000100,202013198,2163714,77.998,0.835,32.444587,-83.9443888
GA,13193000200,347994589,4879737,134.361,1.884,32.3969354,-84.1229695
GA,13193000300,202754870,3434498,78.284,1.326,32.2614341,-84.1290875
GA,13193000400,284890862,3382113,109.997,1.306,32.3149482,-83.9575124
GA,13195020100,156887856,1895075,60.575,0.732,34.177652,-83.3173836
GA,13195020200,123332609,1046605,47.619,0.404,34.150311,-83.1924788
GA,13195020300,174787892,2378867,67.486,0.918,34.0788508,-83.0892084
GA,13195020400,83604581,1016246,32.28,0.392,34.0445886,-83.2352876
GA,13195020500,86121295,1059428,33.252,0.409,34.070056,-83.3117863
GA,13195020600,106450592,1088400,41.101,0.42,34.2283693,-83.1715232
GA,13197920100,513755400,2154185,198.362,0.832,32.4377472,-84.5226277
GA,13197920200,434222809,1637189,167.654,0.632,32.2709297,-84.5294108
GA,13199970500,149494224,1416820,57.72,0.547,32.9200005,-84.5866272
GA,13199970600,229304468,1754418,88.535,0.677,32.9129904,-84.750541
GA,13199970700,515771113,3923209,199.14,1.515,33.1420178,-84.6849369
GA,13199970800,403592723,3738057,155.828,1.443,33.0192841,-84.6884414
GA,13201950100,281028218,1850327,108.506,0.714,31.1658488,-84.6163128
GA,13201950200,110246500,342781,42.566,0.132,31.2119266,-84.7377998
GA,13201950300,340192958,1022336,131.349,0.395,31.1409612,-84.8182045
GA,13205090100,224186465,547217,86.559,0.211,31.3804977,-84.1001067
GA,13205090200,315511927,2502425,121.82,0.966,31.2076509,-84.0580517
GA,13205090300,137857741,179015,53.227,0.069,31.2934761,-84.2229474
GA,13205090400,247607650,298464,95.602,0.115,31.2239034,-84.2201667
GA,13205090500,401178802,927598,154.896,0.358,31.1363324,-84.3241914
GA,13207050101,121025954,1779877,46.728,0.687,33.1360293,-83.970327
GA,13207050102,252009803,1989605,97.302,0.768,33.0928896,-83.8541616
GA,13207050200,107418916,242740,41.475,0.094,33.0454572,-83.995521
GA,13207050301,397622499,963948,153.523,0.372,32.9191177,-83.9483254
GA,13207050302,147795251,667674,57.064,0.258,32.9817732,-83.8062902
GA,13209950100,219937880,2433424,84.918,0.94,32.2824404,-82.5303493
GA,13209950200,200707305,4405274,77.494,1.701,32.1697348,-82.5513473
GA,13209950300,199726119,6544540,77.115,2.527,32.0525141,-82.5201947
GA,13211010100,178234279,1882017,68.817,0.727,33.7211631,-83.4880238
GA,13211010200,184508694,2722814,71.239,1.051,33.6085311,-83.6118489
GA,13211010300,195072274,2835249,75.318,1.095,33.5979773,-83.4742141
GA,13211010400,159052260,8707575,61.41,3.362,33.5262532,-83.3632331
GA,13211010500,182765455,2682727,70.566,1.036,33.4823497,-83.5336477
GA,13213010100,196957203,60325,76.046,0.023,34.9210397,-84.711811
GA,13213010201,122120540,110802,47.151,0.043,34.8469806,-84.6644366
GA,13213010202,76979119,0,29.722,0,34.8433043,-84.8001552
GA,13213010300,198809962,5384466,76.761,2.079,34.7188221,-84.7071354
GA,13213010400,27584207,24409,10.65,0.009,34.7733855,-84.7958341
GA,13213010500,32355833,35287,12.493,0.014,34.7599936,-84.8440631
GA,13213010600,83085234,58176,32.079,0.022,34.6877459,-84.7657493
