USPS,GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                             
WA,53063000900,4291691,0,1.657,0,47.7077852,-117.4717467
WA,53063001000,3787215,97648,1.462,0.038,47.6968414,-117.4739935
WA,53063001100,2302538,0,0.889,0,47.6929996,-117.4451548
WA,53063001200,1000481,0,0.386,0,47.6950548,-117.4311576
WA,53063001300,1577450,0,0.609,0,47.6942591,-117.4183329
WA,53063001400,2617450,0,1.011,0,47.6909025,-117.4033144
WA,53063001500,2290102,0,0.884,0,47.6920183,-117.3876644
WA,53063001600,2102595,0,0.812,0,47.6923205,-117.3712197
WA,53063001800,1601186,67684,0.618,0.026,47.6791825,-117.3847468
WA,53063001900,1684239,0,0.65,0,47.6814745,-117.4191814
WA,53063002000,1782234,0,0.688,0,47.6784159,-117.4317133
WA,53063002100,1221239,0,0.472,0,47.6785885,-117.4420301
WA,53063002300,2519306,224703,0.973,0.087,47.6668625,-117.4498224
WA,53063002400,2092898,72733,0.808,0.028,47.6667098,-117.4230915
WA,53063002500,3145964,124396,1.215,0.048,47.6725685,-117.4004452
WA,53063002600,1996579,82749,0.771,0.032,47.6726613,-117.3759376
WA,53063002900,1605294,0,0.62,0,47.6468258,-117.3541696
WA,53063003000,1420750,0,0.549,0,47.6505909,-117.3720403
WA,53063003100,2265051,0,0.875,0,47.6458408,-117.3918401
WA,53063003200,1241811,0,0.479,0,47.6492994,-117.4146338
WA,53063003500,1628093,107706,0.629,0.042,47.6575712,-117.4215755
WA,53063003600,4415155,371675,1.705,0.144,47.6738581,-117.4684527
WA,53063003800,3315780,0,1.28,0,47.648141,-117.4650779
WA,53063003900,9007770,15006,3.478,0.006,47.6180431,-117.4222261
WA,53063004000,1551987,0,0.599,0,47.6458608,-117.4330688
WA,53063004100,1113242,0,0.43,0,47.6429357,-117.4141235
WA,53063004200,2651374,0,1.024,0,47.6340716,-117.4184943
WA,53063004300,2305355,0,0.89,0,47.6229539,-117.413991
WA,53063004400,2038233,0,0.787,0,47.6210565,-117.3932263
WA,53063004500,2602605,21837,1.005,0.008,47.6334928,-117.3914198
WA,53063004601,2476031,15828,0.956,0.006,47.6377312,-117.3709394
WA,53063004602,1643406,0,0.635,0,47.6342734,-117.3550355
WA,53063004700,3227938,0,1.246,0,47.6224621,-117.3689136
WA,53063004800,2690659,0,1.039,0,47.6131105,-117.3562995
WA,53063004900,3973958,0,1.534,0,47.6062713,-117.3829076
WA,53063005000,10663419,0,4.117,0,47.5885705,-117.3692775
WA,53063010100,394903919,4760048,152.473,1.838,47.8719046,-117.1122123
WA,53063010201,208440011,235676,80.479,0.091,47.9501496,-117.2524547
WA,53063010202,184141919,0,71.098,0,47.8132473,-117.2543268
WA,53063010301,21670514,0,8.367,0,47.9535286,-117.4678188
WA,53063010303,107132013,0,41.364,0,47.8828945,-117.4856049
WA,53063010304,186169687,2809277,71.881,1.085,47.995126,-117.4255694
WA,53063010305,64066787,0,24.736,0,47.8729026,-117.3798351
WA,53063010401,28168917,0,10.876,0,47.6405937,-117.590724
WA,53063010402,445017736,9503962,171.822,3.67,47.731321,-117.7000917
WA,53063010501,9292933,2941,3.588,0.001,47.7668478,-117.4170598
WA,53063010503,74106747,368345,28.613,0.142,47.7855761,-117.4522506
WA,53063010504,9351743,0,3.611,0,47.8052035,-117.3630427
WA,53063010601,7503588,627456,2.897,0.242,47.731484,-117.5056498
WA,53063010602,8205943,0,3.168,0,47.7431921,-117.4892582
WA,53063010700,12169639,0,4.699,0,47.7412908,-117.4521233
WA,53063010800,1239572,0,0.479,0,47.7500587,-117.4083743
WA,53063010900,4898936,0,1.891,0,47.7407719,-117.4218463
WA,53063011000,1960795,0,0.757,0,47.7209866,-117.423784
WA,53063011101,1917190,0,0.74,0,47.7222803,-117.4033288
WA,53063011102,2391020,0,0.923,0,47.7387511,-117.4024276
WA,53063011201,15014579,0,5.797,0,47.7396162,-117.3775169
WA,53063011202,33157387,0,12.802,0,47.7409941,-117.3331075
WA,53063011300,18608936,421888,7.185,0.163,47.7023266,-117.2903039
WA,53063011400,23604498,256041,9.114,0.099,47.6963573,-117.2102305
WA,53063011500,1075570,44220,0.415,0.017,47.6868207,-117.2980923
WA,53063011600,1802338,14240,0.696,0.005,47.6855656,-117.2800786
WA,53063011701,2658665,0,1.027,0,47.6770916,-117.2834586
WA,53063011702,7197012,205856,2.779,0.079,47.6811821,-117.2314141
WA,53063011800,2850515,0,1.101,0,47.6652864,-117.2296372
WA,53063011900,3080709,0,1.189,0,47.6656051,-117.2506167
WA,53063012000,3171449,0,1.225,0,47.665847,-117.2719116
WA,53063012100,2536469,0,0.979,0,47.6641808,-117.2926967
WA,53063012200,10273307,218417,3.967,0.084,47.6738991,-117.3149784
WA,53063012300,6122883,0,2.364,0,47.6479837,-117.3223358
WA,53063012401,15354006,0,5.928,0,47.6272234,-117.2775854
WA,53063012402,31514470,0,12.168,0,47.5986767,-117.2175267
WA,53063012500,2031118,0,0.784,0,47.6503225,-117.269864
WA,53063012600,2625437,0,1.014,0,47.649751,-117.2506235
WA,53063012701,2655324,0,1.025,0,47.6497342,-117.2289938
WA,53063012702,1437343,0,0.555,0,47.6369857,-117.2252642
WA,53063012801,2506738,0,0.968,0,47.6341175,-117.2396481
WA,53063012802,2233683,0,0.862,0,47.6356725,-117.2599472
WA,53063012901,2764373,0,1.067,0,47.6645732,-117.208769
WA,53063012902,5261971,0,2.032,0,47.6424471,-117.207381
WA,53063013000,10806549,79268,4.172,0.031,47.6484891,-117.1817075
WA,53063013100,24050656,293761,9.286,0.113,47.6528447,-117.1432323
WA,53063013201,27266404,450666,10.528,0.174,47.7047884,-117.09595
WA,53063013202,57436553,3019975,22.176,1.166,47.6573459,-117.0576509
WA,53063013300,203989614,0,78.761,0,47.5544625,-117.1765286
WA,53063013401,20089419,0,7.757,0,47.6128566,-117.3242842
WA,53063013500,150405222,337502,58.072,0.13,47.5471883,-117.4225846
WA,53063013600,31899590,0,12.317,0,47.605426,-117.48358
WA,53063013700,70974219,625656,27.403,0.242,47.6607719,-117.525426
WA,53063013800,17156205,0,6.624,0,47.6186241,-117.6484594
WA,53063013900,39214695,5752473,15.141,2.221,47.5438131,-117.6671605
WA,53063014001,2800029,0,1.081,0,47.4920039,-117.5772682
WA,53063014002,26177418,0,10.107,0,47.5020219,-117.6043049
WA,53063014100,280723120,1465006,108.388,0.566,47.5108486,-117.6587045
WA,53063014200,645175264,10578674,249.104,4.084,47.3660074,-117.6307756
WA,53063014300,861407590,0,332.591,0,47.3762315,-117.2491312
WA,53063014400,6326112,25162,2.443,0.01,47.6933186,-117.3521333
WA,53063014500,7876144,136482,3.041,0.053,47.6604055,-117.3718551
WA,53065941000,615308276,18316007,237.572,7.072,47.9290997,-118.0481283
WA,53065950100,1741157799,68836375,672.265,26.578,48.8298484,-117.8756194
WA,53065950200,532634217,773561,205.651,0.299,48.5678949,-117.9033588
WA,53065950300,5185724,0,2.002,0,48.5523815,-117.9047244
WA,53065950500,7085538,0,2.736,0,48.5362536,-117.8899907
WA,53065950600,734350192,2322210,283.534,0.897,48.5624045,-117.6800061
WA,53065950700,15454126,0,5.967,0,48.2817109,-117.726678
WA,53065950800,751541158,774217,290.172,0.299,48.3273024,-117.7256221
WA,53065950900,678568201,48897325,261.997,18.879,48.1838483,-118.1229472
WA,53065951100,611273495,2527673,236.014,0.976,48.1013646,-117.854351
WA,53065951300,474344612,9730054,183.145,3.757,48.0834244,-117.592759
WA,53065951400,249509776,10831466,96.336,4.182,47.9035596,-117.7090428
WA,53067010100,3189156,1815199,1.231,0.701,47.0452755,-122.9023537
WA,53067010200,5796265,900371,2.238,0.348,47.0610404,-122.8812859
WA,53067010300,3970064,712,1.533,0,47.0447883,-122.8734533
WA,53067010400,4094007,143939,1.581,0.056,47.0242771,-122.884302
WA,53067010510,2686574,0,1.037,0,47.0417218,-122.9441939
WA,53067010520,3715505,586278,1.435,0.226,47.0375908,-122.9174763
WA,53067010600,4144602,389525,1.6,0.15,47.055216,-122.9244932
WA,53067010700,5263917,17669,2.032,0.007,47.0287483,-122.8607989
WA,53067010800,16567478,189299,6.397,0.073,46.9871304,-122.9051948
WA,53067010910,6288881,6221,2.428,0.002,47.015084,-122.9280708
WA,53067010920,9243128,115517,3.569,0.045,46.9974794,-122.9373651
WA,53067011000,27941001,2553202,10.788,0.986,46.9919447,-122.9719254
WA,53067011100,6724026,2210276,2.596,0.853,47.0670235,-122.9364004
WA,53067011200,6775248,50357,2.616,0.019,47.0465602,-122.8161738
WA,53067011300,3329502,510335,1.286,0.197,47.0249695,-122.8350725
WA,53067011410,2648011,0,1.022,0,47.0298796,-122.8092591
WA,53067011420,5632102,691557,2.175,0.267,47.0107166,-122.7992015
WA,53067011500,4455290,0,1.72,0,47.0528069,-122.7795308
WA,53067011610,8001789,1339834,3.09,0.517,47.0319498,-122.779746
WA,53067011621,4525264,94358,1.747,0.036,46.9976109,-122.8323195
WA,53067011622,2166820,460169,0.837,0.178,46.9987725,-122.7991135
WA,53067011623,3031367,6984,1.17,0.003,46.9922592,-122.8142443
WA,53067011624,10230589,778734,3.95,0.301,46.9957959,-122.7683928
WA,53067011710,9053405,484780,3.496,0.187,47.0021097,-122.8571915
WA,53067011720,20111686,644142,7.765,0.249,46.9688575,-122.8534087
WA,53067011810,190053394,340454,73.38,0.131,46.9626129,-123.0848245
WA,53067011821,33576698,795713,12.964,0.307,46.9299079,-122.9227614
WA,53067011822,35970034,343850,13.888,0.133,46.9372189,-122.9755025
WA,53067011900,136182324,24649792,52.58,9.517,47.079576,-123.0652531
WA,53067012000,23576506,16062806,9.103,6.202,47.0881511,-122.9593951
WA,53067012100,29113593,16976269,11.241,6.555,47.1355247,-122.8749908
WA,53067012211,18575404,1189719,7.172,0.459,47.0952124,-122.8470406
WA,53067012212,10039189,0,3.876,0,47.0583747,-122.8352518
WA,53067012221,34810524,5244803,13.44,2.025,47.1137683,-122.8064783
WA,53067012222,27008021,4784284,10.428,1.847,47.0936638,-122.7456499
WA,53067012310,13239660,18124,5.112,0.007,47.0276194,-122.7511266
WA,53067012320,30184084,462525,11.654,0.179,47.0275683,-122.6839154
WA,53067012330,3170179,0,1.224,0,47.0571358,-122.7532426
WA,53067012411,24745613,238212,9.554,0.092,46.9486293,-122.6246197
WA,53067012412,21880842,108567,8.448,0.042,46.9294904,-122.5974483
WA,53067012420,87313221,1700619,33.712,0.657,46.9564727,-122.7168816
WA,53067012510,140374418,6880911,54.199,2.657,46.8041458,-122.4064625
WA,53067012520,252983114,5288460,97.677,2.042,46.8293643,-122.6069969
WA,53067012530,67901935,576890,26.217,0.223,46.8922147,-122.7219396
WA,53067012610,128453805,3317271,49.596,1.281,46.8839764,-122.868397
WA,53067012620,153890505,2280047,59.417,0.88,46.815339,-122.820482
WA,53067012710,41481316,95841,16.016,0.037,46.7969,-122.9554388
WA,53067012720,77369168,1514204,29.872,0.585,46.7868664,-123.0756319
WA,53067012730,109694201,1074691,42.353,0.415,46.8584634,-123.0587925
WA,53067990100,0,25778097,0,9.953,47.1437692,-122.7753216
WA,53069950100,680956787,61588406,262.919,23.779,46.2946377,-123.4244583
WA,53071920000,1636172139,74623146,631.73,28.812,46.3553354,-118.5793363
WA,53071920100,1471743167,12137,568.243,0.005,46.142704,-118.3602231
WA,53071920200,70555766,49629,27.242,0.019,46.0538512,-118.4510923
WA,53071920300,5538172,0,2.138,0,46.0466223,-118.380517
WA,53071920400,2274355,0,0.878,0,46.0795912,-118.3682729
WA,53071920500,3821794,0,1.476,0,46.0733235,-118.3478889
WA,53071920600,6708934,0,2.59,0,46.0530506,-118.3519685
WA,53071920701,1853529,0,0.716,0,46.0597176,-118.3304478
WA,53071920702,3552967,59,1.372,0,46.0552036,-118.3205873
WA,53071920801,3682564,61865,1.422,0.024,46.0779292,-118.3053858
WA,53071920802,1304521,0,0.504,0,46.0723779,-118.3259399
WA,53071920900,82158811,189084,31.722,0.073,46.0305355,-118.2957695
WA,53073000100,86768369,362482,33.501,0.14,48.790463,-122.3711113
WA,53073000200,42896772,3848064,16.563,1.486,48.8030157,-122.5399579
WA,53073000300,6433287,1307599,2.484,0.505,48.7752634,-122.5116783
WA,53073000400,4625370,502177,1.786,0.194,48.7675617,-122.4877903
WA,53073000501,2541846,0,0.981,0,48.7563887,-122.4683045
WA,53073000502,1247203,422756,0.482,0.163,48.7557197,-122.4860422
WA,53073000600,1063020,157711,0.41,0.061,48.7478908,-122.4859588
WA,53073000700,3158808,0,1.22,0,48.7640123,-122.4498919
WA,53073000803,4588567,13979,1.772,0.005,48.7720864,-122.4334809
WA,53073000804,11084736,3295519,4.28,1.272,48.7647821,-122.3945096
WA,53073000805,26710993,1158595,10.313,0.447,48.7260983,-122.3888087
WA,53073000806,94959494,15573117,36.664,6.013,48.692166,-122.2652852
WA,53073000901,5284314,0,2.04,0,48.7451848,-122.448307
WA,53073000902,16469939,584593,6.359,0.226,48.7154214,-122.4481098
WA,53073001000,2481593,0,0.958,0,48.7369217,-122.4797992
WA,53073001100,5680573,65862568,2.193,25.43,48.7150195,-122.5187975
WA,53073001201,2468898,0,0.953,0,48.7219184,-122.4831149
WA,53073001202,57536211,30517416,22.215,11.783,48.659891,-122.4547135
WA,53073010100,4235114991,109410772,1635.187,42.244,48.8498915,-121.4903838
WA,53073010200,181264518,2964993,69.987,1.145,48.9380129,-122.3043786
WA,53073010301,93083391,696426,35.94,0.269,48.9573785,-122.521294
WA,53073010302,4259559,124330,1.645,0.048,48.9499648,-122.4548298
WA,53073010303,22853406,71281,8.824,0.028,48.9715778,-122.4351806
WA,53073010401,79511415,4803963,30.7,1.855,48.9733777,-122.6635021
WA,53073010403,21282619,39673364,8.217,15.318,48.9617739,-122.8079639
WA,53073010404,59630877,125890467,23.024,48.607,48.9021484,-122.7644472
WA,53073010501,82477166,75434022,31.845,29.125,48.8889116,-122.7854839
WA,53073010502,19535823,621606,7.543,0.24,48.8735468,-122.5865439
WA,53073010600,49658615,976422,19.173,0.377,48.8653072,-122.524321
WA,53073010701,85520180,1486501,33.02,0.574,48.8825488,-122.4248438
WA,53073010702,58516017,892800,22.593,0.345,48.8421113,-122.3180305
WA,53073010900,23970352,162277458,9.255,62.656,48.6934263,-122.6794705
WA,53073011000,12652236,335956067,4.885,129.713,48.9807878,-123.0297037
WA,53073940000,54064329,43297720,20.874,16.717,48.7673616,-122.6378452
WA,53075000100,1461458,0,0.564,0,46.7328087,-117.1686493
WA,53075000200,109088793,0,42.119,0,46.7933661,-117.224018
WA,53075000300,161946290,0,62.528,0,46.7020238,-117.2670006
WA,53075000400,136780265,0,52.811,0,46.6768995,-117.1132027
WA,53075000500,1473238,0,0.569,0,46.7257144,-117.153763
WA,53075000600,84051082,0,32.452,0,46.7708687,-117.0997509
WA,53075000700,903082496,2693,348.682,0.001,47.0072625,-117.2167066
WA,53075000800,354820459,7841,136.997,0.003,46.8834765,-117.4275412
WA,53075000900,2053937326,11727990,793.03,4.528,47.0967471,-117.6236389
WA,53075001000,1785787241,36542742,689.496,14.109,46.7282243,-117.8212524
WA,53077000100,2942749,0,1.136,0,46.5989316,-120.5056287
WA,53077000200,3561043,0,1.375,0,46.6149359,-120.5021571
WA,53077000300,4897954,265584,1.891,0.103,46.617046,-120.542333
WA,53077000400,10587443,0,4.088,0,46.6100006,-120.5908294
WA,53077000500,2487751,0,0.961,0,46.6048935,-120.5440076
WA,53077000600,1530446,0,0.591,0,46.6074848,-120.5226786
WA,53077000700,2930011,0,1.131,0,46.5920019,-120.5185173
WA,53077000800,2582077,0,0.997,0,46.5962765,-120.5513573
WA,53077000901,5874538,0,2.268,0,46.5932649,-120.5964548
WA,53077000902,4927628,0,1.903,0,46.5787194,-120.5926103
WA,53077001000,2600922,0,1.004,0,46.5890308,-120.5513369
WA,53077001100,12724910,0,4.913,0,46.5683776,-120.5514838
WA,53077001201,1272259,0,0.491,0,46.5780583,-120.525125
WA,53077001202,2787808,0,1.076,0,46.5775805,-120.5085831
WA,53077001300,8043268,0,3.106,0,46.557823,-120.5048266
WA,53077001400,5539742,0,2.139,0,46.5616817,-120.4803555
WA,53077001501,2999145,0,1.158,0,46.593852,-120.488121
WA,53077001502,1685600,0,0.651,0,46.5824636,-120.4848233
WA,53077001601,76994243,86448,29.728,0.033,46.6226881,-120.4080484
WA,53077001602,20526863,1438059,7.925,0.555,46.6027395,-120.4491926
WA,53077001701,1025408277,9146708,395.912,3.532,46.6093682,-120.1274309
WA,53077001702,82608046,965836,31.895,0.373,46.53659,-120.4172043
WA,53077001800,245307181,1672899,94.714,0.646,46.3388353,-119.9317361
WA,53077001901,5263090,0,2.032,0,46.2601256,-119.8947164
WA,53077001902,4826842,0,1.864,0,46.250188,-119.9187112
WA,53077002001,8650282,0,3.34,0,46.3290342,-120.0075239
WA,53077002002,9358552,0,3.613,0,46.312899,-120.0127498
WA,53077002101,192847625,0,74.459,0,46.4209503,-120.0338234
WA,53077002102,108804193,607426,42.01,0.235,46.3235766,-120.1038699
WA,53077002200,207537566,0,80.131,0,46.445785,-120.2378122
WA,53077002701,389371702,958613,150.337,0.37,46.1086309,-120.0118742
WA,53077002801,91989185,0,35.517,0,46.5654587,-120.7188447
WA,53077002802,30068400,0,11.609,0,46.5712707,-120.6266001
WA,53077002900,212569662,522479,82.074,0.202,46.6755388,-120.8069602
WA,53077003001,3020836532,19989048,1166.352,7.718,46.7468157,-121.0980508
WA,53077003002,28880949,248655,11.151,0.096,46.710693,-120.6721655
WA,53077003100,66031075,524931,25.495,0.203,46.704844,-120.5844384
WA,53077003200,10870907,77135,4.197,0.03,46.6467921,-120.5410036
WA,53077003400,27131803,561088,10.476,0.217,46.6548127,-120.5700319
WA,53077940001,304900099,186302,117.723,0.072,46.4153295,-120.5523001
WA,53077940002,232733153,69748,89.859,0.027,46.3643375,-120.3859959
WA,53077940003,4621258343,3847213,1784.278,1.485,46.2591386,-120.8493249
WA,53077940004,8368159,0,3.231,0,46.4459053,-120.4198037
WA,53077940005,5135224,0,1.983,0,46.3731394,-120.3161842
WA,53077940006,4504123,0,1.739,0,46.3841309,-120.3070574
